label_name,label_points,label_image,label_instagram
FLASHOVER PROGRESSIVE HOUSE,136 POINTS,https://www.beatstats.com/images/label/small/25158.jpg?version=1391,https://www.instagram.com/FLASHOVER PROGRESSIVE HOUSE
ROUSH LABEL,136 POINTS,https://www.beatstats.com/images/label/small/37374.jpg?version=19669,https://www.instagram.com/ROUSH LABEL
FLOORPLAY MUSIC,134 POINTS,https://www.beatstats.com/images/label/small/10546.jpg?version=19900,https://www.instagram.com/FLOORPLAY MUSIC
CRUISE MUSIC,132 POINTS,https://www.beatstats.com/images/label/small/44968.jpg?version=10307,https://www.instagram.com/CRUISE MUSIC
RHINO/IRI,132 POINTS,https://www.beatstats.com/images/label/small/74954.jpg?version=39205,https://www.instagram.com/RHINO/IRI
PENTAPHONIA,132 POINTS,https://www.beatstats.com/images/label/small/111180.jpg?version=56076,https://www.instagram.com/PENTAPHONIA
EARLY MORNING,132 POINTS,https://www.beatstats.com/images/label/small/123828.jpg?version=64616,https://www.instagram.com/EARLY MORNING
SHINICHI,131 POINTS,https://www.beatstats.com/images/label/small/2064.jpg?version=56845,https://www.instagram.com/SHINICHI
JOYS PRODUCTIONS,131 POINTS,https://www.beatstats.com/images/label/small/21835.jpg?version=7712,https://www.instagram.com/JOYS PRODUCTIONS
DISCIPLE ROUND TABLE,131 POINTS,https://www.beatstats.com/images/label/small/65672.jpg?version=20633,https://www.instagram.com/DISCIPLE ROUND TABLE
JCA RECORDS,130 POINTS,https://www.beatstats.com/images/label/small/30840.jpg?version=10821,https://www.instagram.com/JCA RECORDS
M-PLANT,130 POINTS,https://www.beatstats.com/images/label/small/13163.jpg?version=60943,https://www.instagram.com/M-PLANT
GO MUSIC,130 POINTS,https://www.beatstats.com/images/label/small/37997.jpg?version=60982,https://www.instagram.com/GO MUSIC
BLACK CODE,130 POINTS,https://www.beatstats.com/images/label/small/56553.jpg?version=59523,https://www.instagram.com/BLACK CODE
TOCA45 RECORDINGS,129 POINTS,https://www.beatstats.com/images/label/small/13217.jpg?version=62292,https://www.instagram.com/TOCA45 RECORDINGS
DEGREE RECORDS,129 POINTS,https://www.beatstats.com/images/label/small/29250.jpg?version=3771,https://www.instagram.com/DEGREE RECORDS
BEAT BOUTIQUE,129 POINTS,https://www.beatstats.com/images/label/small/43507.jpg?version=12874,https://www.instagram.com/BEAT BOUTIQUE
ONE MORE TUNE,128 POINTS,https://www.beatstats.com/images/label/small/20718.jpg?version=7712,https://www.instagram.com/ONE MORE TUNE
BELOVE,127 POINTS,https://www.beatstats.com/images/label/small/35160.jpg?version=3812,https://www.instagram.com/BELOVE
WARP RECORDS,126 POINTS,https://www.beatstats.com/images/label/small/1857.jpg?version=4479,https://www.instagram.com/WARP RECORDS
MISFIT MELODIES,126 POINTS,https://www.beatstats.com/images/label/small/51232.jpg?version=63639,https://www.instagram.com/MISFIT MELODIES
HATRAX RECORDS,125 POINTS,https://www.beatstats.com/images/label/small/7425.jpg?version=5355,https://www.instagram.com/HATRAX RECORDS
CADENZA LAB,125 POINTS,https://www.beatstats.com/images/label/small/15509.jpg?version=58596,https://www.instagram.com/CADENZA LAB
RIOT RECORDS,121 POINTS,https://www.beatstats.com/images/label/small/105518.jpg?version=7086,https://www.instagram.com/RIOT RECORDS
TAZMANIA RECORDS (BACK CATALOGUE),120 POINTS,https://www.beatstats.com/images/label/small/29681.jpg?version=46036,https://www.instagram.com/TAZMANIA RECORDS (BACK CATALOGUE)
SHEFFIELD TUNES,119 POINTS,https://www.beatstats.com/images/label/small/109145.jpg?version=35842,https://www.instagram.com/SHEFFIELD TUNES
PURP & SOUL,118 POINTS,https://www.beatstats.com/images/label/small/25414.jpg?version=13974,https://www.instagram.com/PURP & SOUL
FICTION,117 POINTS,https://www.beatstats.com/images/label/small/27311.jpg?version=35842,https://www.instagram.com/FICTION
MEANWHILE,117 POINTS,https://www.beatstats.com/images/label/small/84756.jpg?version=21181,https://www.instagram.com/MEANWHILE
METALHEADZ PLATINUM,116 POINTS,https://www.beatstats.com/images/label/small/7087.jpg?version=2148,https://www.instagram.com/METALHEADZ PLATINUM
PURE TRANCE,115 POINTS,https://www.beatstats.com/images/label/small/37373.jpg?version=41226,https://www.instagram.com/PURE TRANCE
PROPA TALENT,115 POINTS,https://www.beatstats.com/images/label/small/389.jpg?version=33605,https://www.instagram.com/PROPA TALENT
KINDERGARTEN RECORDINGS,114 POINTS,https://www.beatstats.com/images/label/small/35333.jpg?version=7712,https://www.instagram.com/KINDERGARTEN RECORDINGS
CASABLANCA NEW/REPUBLIC RECORDS,114 POINTS,https://www.beatstats.com/images/label/small/75429.jpg?version=35842,https://www.instagram.com/CASABLANCA NEW/REPUBLIC RECORDS
SAYONARA,113 POINTS,https://www.beatstats.com/images/label/small/44868.jpg?version=41762,https://www.instagram.com/SAYONARA
GOODLOOKING RECORDS,112 POINTS,https://www.beatstats.com/images/label/small/30471.jpg?version=26946,https://www.instagram.com/GOODLOOKING RECORDS
MANUFACTURED MUSIC,109 POINTS,https://www.beatstats.com/images/label/small/16738.jpg?version=43723,https://www.instagram.com/MANUFACTURED MUSIC
F*CKING SOUND INSIDE,109 POINTS,https://www.beatstats.com/images/label/small/90248.jpg?version=27947,https://www.instagram.com/F*CKING SOUND INSIDE
GOOD VIBES FROM PARADISE,107 POINTS,https://www.beatstats.com/images/label/small/114150.jpg?version=18219,https://www.instagram.com/GOOD VIBES FROM PARADISE
INFEKTED RECORDS,106 POINTS,https://www.beatstats.com/images/label/small/83081.jpg?version=13056,https://www.instagram.com/INFEKTED RECORDS
SOLä (BELIEVE),105 POINTS,https://www.beatstats.com/images/label/small/50671.jpg?version=7148,https://www.instagram.com/SOLä (BELIEVE)
HOUSE HEROES MUSIC,105 POINTS,https://www.beatstats.com/images/label/small/83922.jpg?version=38091,https://www.instagram.com/HOUSE HEROES MUSIC
MOSS CO.,105 POINTS,https://www.beatstats.com/images/label/small/53965.jpg?version=6309,https://www.instagram.com/MOSS CO.
VERKNIPT RECORDS,104 POINTS,https://www.beatstats.com/images/label/small/118805.jpg?version=31387,https://www.instagram.com/VERKNIPT RECORDS
WYLDCARD,104 POINTS,https://www.beatstats.com/images/label/small/75651.jpg?version=6894,https://www.instagram.com/WYLDCARD
PERFEKT RECORDS,103 POINTS,https://www.beatstats.com/images/label/small/24705.jpg?version=8697,https://www.instagram.com/PERFEKT RECORDS
POINT BLANK MUSIC,103 POINTS,https://www.beatstats.com/images/label/small/46279.jpg?version=50393,https://www.instagram.com/POINT BLANK MUSIC
TORTUGA TRIBES,103 POINTS,https://www.beatstats.com/images/label/small/103049.jpg?version=16715,https://www.instagram.com/TORTUGA TRIBES
EARTHLY DELIGHTS,101 POINTS,https://www.beatstats.com/images/label/small/60730.jpg?version=52523,https://www.instagram.com/EARTHLY DELIGHTS
STRICTLY RHYTHM,100 POINTS,https://www.beatstats.com/images/label/small/36801.jpg?version=60508,https://www.instagram.com/STRICTLY RHYTHM
PLAY ME RECORDS,99 POINTS,https://www.beatstats.com/images/label/small/13208.jpg?version=27602,https://www.instagram.com/PLAY ME RECORDS
SIYA RECORDINGS,99 POINTS,https://www.beatstats.com/images/label/small/31622.jpg?version=100,https://www.instagram.com/SIYA RECORDINGS
SKYBAR RECORDS,99 POINTS,https://www.beatstats.com/images/label/small/96713.jpg?version=58007,https://www.instagram.com/SKYBAR RECORDS
OBLONG RECORDS,99 POINTS,https://www.beatstats.com/images/label/small/60401.jpg?version=20926,https://www.instagram.com/OBLONG RECORDS
DAREY PRODUCTS LIMITED,98 POINTS,https://www.beatstats.com/images/label/small/65231.jpg?version=60488,https://www.instagram.com/DAREY PRODUCTS LIMITED
STEALTH RECORDS (ARMADA),97 POINTS,https://www.beatstats.com/images/label/small/73394.jpg?version=28974,https://www.instagram.com/STEALTH RECORDS (ARMADA)
WU RECORDS,96 POINTS,https://www.beatstats.com/images/label/small/42659.jpg?version=45324,https://www.instagram.com/WU RECORDS
HITS HARD,96 POINTS,https://www.beatstats.com/images/label/small/54263.jpg?version=31318,https://www.instagram.com/HITS HARD
LITTLE NOTES,95 POINTS,https://www.beatstats.com/images/label/small/32987.jpg?version=31602,https://www.instagram.com/LITTLE NOTES
QUAN YI FA COMPANY,95 POINTS,https://www.beatstats.com/images/label/small/76686.jpg?version=39205,https://www.instagram.com/QUAN YI FA COMPANY
BE YOURSELF MUSIC,95 POINTS,https://www.beatstats.com/images/label/small/5166.jpg?version=3757,https://www.instagram.com/BE YOURSELF MUSIC
MENAGE,94 POINTS,https://www.beatstats.com/images/label/small/1253.jpg?version=17592,https://www.instagram.com/MENAGE
PICK THE LOCK RECORDS,94 POINTS,https://www.beatstats.com/images/label/small/85822.jpg?version=42097,https://www.instagram.com/PICK THE LOCK RECORDS
RUSH HOUR,93 POINTS,https://www.beatstats.com/images/label/small/1013.jpg?version=34636,https://www.instagram.com/RUSH HOUR
IAMT RED,93 POINTS,https://www.beatstats.com/images/label/small/84157.jpg?version=59504,https://www.instagram.com/IAMT RED
TERRACOTTA RECORDS,92 POINTS,https://www.beatstats.com/images/label/small/102862.jpg?version=41108,https://www.instagram.com/TERRACOTTA RECORDS
MACRO RECORDS,91 POINTS,https://www.beatstats.com/images/label/small/18433.jpg?version=40843,https://www.instagram.com/MACRO RECORDS
DYSTOPIAN,91 POINTS,https://www.beatstats.com/images/label/small/33873.jpg?version=55117,https://www.instagram.com/DYSTOPIAN
WAREHOUSE PROJECT RECORDS,91 POINTS,https://www.beatstats.com/images/label/small/123731.jpg?version=53015,https://www.instagram.com/WAREHOUSE PROJECT RECORDS
NO TOMORROW RECORDINGS,90 POINTS,https://www.beatstats.com/images/label/small/31204.jpg?version=17523,https://www.instagram.com/NO TOMORROW RECORDINGS
DEMAND RECORDS,90 POINTS,https://www.beatstats.com/images/label/small/18992.jpg?version=23836,https://www.instagram.com/DEMAND RECORDS
SPITFIRE MUSIC,89 POINTS,https://www.beatstats.com/images/label/small/42496.jpg?version=5188,https://www.instagram.com/SPITFIRE MUSIC
INDUSTRY STANDARD,89 POINTS,https://www.beatstats.com/images/label/small/49193.jpg?version=48637,https://www.instagram.com/INDUSTRY STANDARD
RE:FRESH YOUR MIND,89 POINTS,https://www.beatstats.com/images/label/small/38589.jpg?version=3041,https://www.instagram.com/RE:FRESH YOUR MIND
FOOL'S GOLD RECORDS,89 POINTS,https://www.beatstats.com/images/label/small/69555.jpg?version=53929,https://www.instagram.com/FOOL'S GOLD RECORDS
LONDON MUSIC STREAM,89 POINTS,https://www.beatstats.com/images/label/small/74360.jpg?version=35842,https://www.instagram.com/LONDON MUSIC STREAM
TRAP AND BASS,88 POINTS,https://www.beatstats.com/images/label/small/31459.jpg?version=7999,https://www.instagram.com/TRAP AND BASS
EAT THE FRUIT,87 POINTS,https://www.beatstats.com/images/label/small/77943.jpg?version=54067,https://www.instagram.com/EAT THE FRUIT
DCLTD,87 POINTS,https://www.beatstats.com/images/label/small/92252.jpg?version=65374,https://www.instagram.com/DCLTD
10:22PM/BODY HI,87 POINTS,https://www.beatstats.com/images/label/small/122155.jpg?version=35842,https://www.instagram.com/10:22PM/BODY HI
OUTLOOK RECORDINGS,86 POINTS,https://www.beatstats.com/images/label/small/72018.jpg?version=57378,https://www.instagram.com/OUTLOOK RECORDINGS
OCC RECORDINGS,86 POINTS,https://www.beatstats.com/images/label/small/95417.jpg?version=30395,https://www.instagram.com/OCC RECORDINGS
KARMIC POWER RECORDS,85 POINTS,https://www.beatstats.com/images/label/small/32479.jpg?version=21921,https://www.instagram.com/KARMIC POWER RECORDS
NOTOFC,85 POINTS,https://www.beatstats.com/images/label/small/93680.jpg?version=52605,https://www.instagram.com/NOTOFC
SUBLIMINAL RECORDS,84 POINTS,https://www.beatstats.com/images/label/small/726.jpg?version=36783,https://www.instagram.com/SUBLIMINAL RECORDS
SOUNDS OF KHEMIT,84 POINTS,https://www.beatstats.com/images/label/small/99286.jpg?version=62739,https://www.instagram.com/SOUNDS OF KHEMIT
LESS IS MORE RECORDS,83 POINTS,https://www.beatstats.com/images/label/small/34912.jpg?version=13502,https://www.instagram.com/LESS IS MORE RECORDS
HYBRID MUSIC UK,83 POINTS,https://www.beatstats.com/images/label/small/56536.jpg?version=7051,https://www.instagram.com/HYBRID MUSIC UK
MK837,83 POINTS,https://www.beatstats.com/images/label/small/15722.jpg?version=41922,https://www.instagram.com/MK837
LEKKE RECORDS,83 POINTS,https://www.beatstats.com/images/label/small/117384.jpg?version=65467,https://www.instagram.com/LEKKE RECORDS
ARTIST MONSTER,82 POINTS,https://www.beatstats.com/images/label/small/25131.jpg?version=19095,https://www.instagram.com/ARTIST MONSTER
KNOW WHERE,82 POINTS,https://www.beatstats.com/images/label/small/125938.jpg?version=22744,https://www.instagram.com/KNOW WHERE
HARABE,81 POINTS,https://www.beatstats.com/images/label/small/80392.jpg?version=40956,https://www.instagram.com/HARABE
CHAMPION RECORDS,81 POINTS,https://www.beatstats.com/images/label/small/3856.jpg?version=27118,https://www.instagram.com/CHAMPION RECORDS
RITUAL,81 POINTS,https://www.beatstats.com/images/label/small/74301.jpg?version=42099,https://www.instagram.com/RITUAL
BANVOX / ATLANTIC JAPAN,80 POINTS,https://www.beatstats.com/images/label/small/53499.jpg?version=39205,https://www.instagram.com/BANVOX / ATLANTIC JAPAN
MANIFESTUS ENTERTAINMENT,80 POINTS,https://www.beatstats.com/images/label/small/91574.jpg?version=49391,https://www.instagram.com/MANIFESTUS ENTERTAINMENT
WET RECORDINGS,79 POINTS,https://www.beatstats.com/images/label/small/7923.jpg?version=11210,https://www.instagram.com/WET RECORDINGS
MURMUR,78 POINTS,https://www.beatstats.com/images/label/small/9002.jpg?version=7712,https://www.instagram.com/MURMUR
BAMBOSSA,78 POINTS,https://www.beatstats.com/images/artist/test.jpg,https://www.instagram.com/BAMBOSSA
MELODY OF THE SOUL,78 POINTS,https://www.beatstats.com/images/label/small/84807.jpg?version=30956,https://www.instagram.com/MELODY OF THE SOUL
OXYGEN RECORDINGS (SPINNIN),77 POINTS,https://www.beatstats.com/images/label/small/1724.jpg?version=2565,https://www.instagram.com/OXYGEN RECORDINGS (SPINNIN)
BORDERS OF LIGHT,77 POINTS,https://www.beatstats.com/images/label/small/76650.jpg?version=58249,https://www.instagram.com/BORDERS OF LIGHT
HOT CAKES,76 POINTS,https://www.beatstats.com/images/label/small/11597.jpg?version=19156,https://www.instagram.com/HOT CAKES
MUSKET,76 POINTS,https://www.beatstats.com/images/label/small/77916.jpg?version=57131,https://www.instagram.com/MUSKET
BINARY,76 POINTS,https://www.beatstats.com/images/label/small/102562.jpg?version=27287,https://www.instagram.com/BINARY
SEROTONIN DIGITAL,75 POINTS,https://www.beatstats.com/images/label/small/18681.jpg?version=7712,https://www.instagram.com/SEROTONIN DIGITAL
HOUSE OF BANGERZ,74 POINTS,https://www.beatstats.com/images/label/small/56412.jpg?version=26353,https://www.instagram.com/HOUSE OF BANGERZ
SHAPE01,72 POINTS,https://www.beatstats.com/images/label/small/21379.jpg?version=7712,https://www.instagram.com/SHAPE01
MY TECHNO WEIGHS A TON,71 POINTS,https://www.beatstats.com/images/label/small/25563.jpg?version=50214,https://www.instagram.com/MY TECHNO WEIGHS A TON
NEVER SAY DIE / AEI,70 POINTS,https://www.beatstats.com/images/label/small/26662.jpg?version=12886,https://www.instagram.com/NEVER SAY DIE / AEI
SICK SLAUGHTERHOUSE,69 POINTS,https://www.beatstats.com/images/label/small/14622.jpg?version=12887,https://www.instagram.com/SICK SLAUGHTERHOUSE
3BEAT RECORDS,69 POINTS,https://www.beatstats.com/images/label/small/16497.jpg?version=29450,https://www.instagram.com/3BEAT RECORDS
CROSSFRONTIER AUDIO,69 POINTS,https://www.beatstats.com/images/label/small/22458.jpg?version=5239,https://www.instagram.com/CROSSFRONTIER AUDIO
FREEGRANT MUSIC,69 POINTS,https://www.beatstats.com/images/label/small/19534.jpg?version=26021,https://www.instagram.com/FREEGRANT MUSIC
PLAISIRS SONORES RECORDS,69 POINTS,https://www.beatstats.com/images/label/small/64277.jpg?version=23134,https://www.instagram.com/PLAISIRS SONORES RECORDS
CHILD'S PLAY,68 POINTS,https://www.beatstats.com/images/label/small/12912.jpg?version=42989,https://www.instagram.com/CHILD'S PLAY
RIOTVAN,68 POINTS,https://www.beatstats.com/images/label/small/24372.jpg?version=42445,https://www.instagram.com/RIOTVAN
IPOLY MUSIC,67 POINTS,https://www.beatstats.com/images/label/small/12344.jpg?version=7712,https://www.instagram.com/IPOLY MUSIC
WAA INDUSTRY,67 POINTS,https://www.beatstats.com/images/label/small/56095.jpg?version=11766,https://www.instagram.com/WAA INDUSTRY
88RISING MUSIC,67 POINTS,https://www.beatstats.com/images/label/small/98901.jpg?version=35842,https://www.instagram.com/88RISING MUSIC
YAYO RECORDS,66 POINTS,https://www.beatstats.com/images/label/small/99396.jpg?version=42166,https://www.instagram.com/YAYO RECORDS
PERFECTO RECORDS (ARMADA MUSIC),66 POINTS,https://www.beatstats.com/images/label/small/51500.jpg?version=50666,https://www.instagram.com/PERFECTO RECORDS (ARMADA MUSIC)
TECHNOCLUB RETRO,66 POINTS,https://www.beatstats.com/images/label/small/88177.jpg?version=16928,https://www.instagram.com/TECHNOCLUB RETRO
VOID RECORDS,65 POINTS,https://www.beatstats.com/images/label/small/46938.jpg?version=50682,https://www.instagram.com/VOID RECORDS
BRASLIVE RECORDS,65 POINTS,https://www.beatstats.com/images/label/small/18996.jpg?version=13288,https://www.instagram.com/BRASLIVE RECORDS
BODHI COLLECTIVE,64 POINTS,https://www.beatstats.com/images/label/small/62640.jpg?version=41838,https://www.instagram.com/BODHI COLLECTIVE
JUICY TRAXX (ARMADA MUSIC),62 POINTS,https://www.beatstats.com/images/label/small/1405.jpg?version=43264,https://www.instagram.com/JUICY TRAXX (ARMADA MUSIC)
KENZ,62 POINTS,https://www.beatstats.com/images/label/small/51924.jpg?version=30560,https://www.instagram.com/KENZ
WHATS POPPIN,62 POINTS,https://www.beatstats.com/images/label/small/103067.jpg?version=37583,https://www.instagram.com/WHATS POPPIN
MJUZIEEK DIGITAL,61 POINTS,https://www.beatstats.com/images/label/small/16515.jpg?version=46231,https://www.instagram.com/MJUZIEEK DIGITAL
